19.09.2023 00:05:48.015 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:49.467 GMT+0300,1.11254,1.11013,9,1.2
19.09.2023 00:05:51.014 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:51.468 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:05:52.015 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:53.469 GMT+0300,1.11254,1.11013,9,1.2
19.09.2023 00:05:54.015 GMT+0300,1.1125200000000002,1.1101400000000001,9,1.2
19.09.2023 00:05:54.280 GMT+0300,1.1125200000000002,1.11,9,9
19.09.2023 00:05:54.383 GMT+0300,1.11253,1.11013,9,1.2
19.09.2023 00:05:54.662 GMT+0300,1.11253,1.1101400000000001,9,1.2
19.09.2023 00:05:55.015 GMT+0300,1.11253,1.11013,9,1.2
19.09.2023 00:05:55.469 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:05:56.005 GMT+0300,1.11244,1.11013,9,1.2
19.09.2023 00:05:56.508 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:00.015 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:00.472 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:03.203 GMT+0300,1.11244,1.10993,9,1.2
19.09.2023 00:06:03.306 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:11.003 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:11.473 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:16.012 GMT+0300,1.11244,1.10993,9,1.2
19.09.2023 00:06:16.149 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:19.085 GMT+0300,1.1124500000000002,1.10992,9,1.2
19.09.2023 00:06:19.188 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:22.263 GMT+0300,1.1124500000000002,1.10992,9,1.2
19.09.2023 00:06:22.368 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:32.149 GMT+0300,1.1124500000000002,1.11015,9,1.2
19.09.2023 00:06:32.214 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:33.234 GMT+0300,1.11244,1.10993,9,1.2
19.09.2023 00:06:33.338 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:47.974 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:48.524 GMT+0300,1.1124500000000002,1.11013,9,1.2
19.09.2023 00:06:50.351 GMT+0300,1.1124500000000002,1.10992,9,1.2
19.09.2023 00:06:51.019 GMT+0300,1.11243,1.10993,9,1.2
19.09.2023 00:06:51.070 GMT+0300,1.11243,1.1101400000000001,9,1.2
19.09.2023 00:06:51.496 GMT+0300,1.11244,1.1101400000000001,9,1.2
19.09.2023 00:06:52.007 GMT+0300,1.11244,1.11013,9,1.2
19.09.2023 00:06:52.313 GMT+0300,1.11244,1.10992,9,1.2
19.09.2023 00:06:52.389 GMT+0300,1.11244,1.11013,9,1.2
19.09.2023 00:06:52.490 GMT+0300,1.1124500000000002,1.11013,9,1.2
